region,prod,wrt,value
RO000000,RAPE,RAPE,0.380553852607808
RO000000,RAPE,SUNF,-0.00329161030854812
RO000000,RAPE,SOYA,-0.000463266363524887
RO000000,RAPE,PULS,-0.000236003307825618
RO000000,RAPE,POTA,-0.00166092945779591
RO000000,RAPE,TEXT,-1.6609426669043e-07
RO000000,RAPE,TOMA,-0.00100528691865687
RO000000,RAPE,OVEG,-0.00431590769111634
RO000000,RAPE,APPL,-0.000473797505818057
RO000000,RAPE,OFRU,-0.00280292889752828
RO000000,RAPE,TAGR,-9.86706653617617e-05
RO000000,RAPE,TWIN,-0.000331502397276713
RO000000,RAPE,WHEA,-0.00438642303375981
RO000000,RAPE,BEEF,-0.00457305432735812
RO000000,RAPE,PORK,-0.00878140792663624
RO000000,RAPE,SGMT,-0.00339399103739901
RO000000,RAPE,EGGS,-0.00751586542178888
RO000000,RAPE,POUM,-0.00476416637029181
RO000000,RAPE,SUGA,-6.69502188691679e-05
RO000000,RAPE,OTHO,-8.76405505446711e-05
RO000000,RAPE,MILK,-0.00734628349831283
RO000000,RAPE,INPE,-0.31933936953143
RO000000,SUNF,RYEM,-4.63616078867651e-06
RO000000,SUNF,BARL,-0.000893469181620699
RO000000,SUNF,OATS,-0.000135351496705665
RO000000,SUNF,MAIZ,-0.00470550858432145
RO000000,SUNF,OCER,-5.05672877228506e-05
RO000000,SUNF,RAPE,-0.00283303065605132
RO000000,SUNF,SUNF,0.377636912648375
RO000000,SUNF,SOYA,-0.000403487284465316
RO000000,SUNF,PULS,-0.000203687577307128
RO000000,SUNF,POTA,-0.001517283822074
RO000000,SUNF,TEXT,-1.42953589230194e-07
RO000000,SUNF,TOMA,-0.000892356762889713
RO000000,SUNF,OVEG,-0.00454253014377517
RO000000,SUNF,APPL,-0.000412013303840319
RO000000,SUNF,OFRU,-0.00270762465039675
RO000000,SUNF,TAGR,-8.49052551834755e-05
RO000000,SUNF,TWIN,-0.000286914064298652
RO000000,SUNF,WHEA,-0.00469197380508712
RO000000,SUNF,BEEF,-0.00413085950286429
RO000000,SUNF,PORK,-0.00912745063770182
RO000000,SUNF,SGMT,-0.00300579528293207
RO000000,SUNF,EGGS,-0.0073196952129631
RO000000,SUNF,POUM,-0.00431921840164789
RO000000,SUNF,SUGA,-5.75902510172705e-05
RO000000,SUNF,OTHO,-7.54028067409662e-05
RO000000,SUNF,MILK,-0.00711233894715881
RO000000,SUNF,INPE,-0.318123078615231
RO000000,SOYA,RYEM,-2.15069882052361e-05
RO000000,SOYA,BARL,-0.00157389044099109
RO000000,SOYA,OATS,-0.000606294949658306
RO000000,SOYA,MAIZ,-0.00189797682995355
RO000000,SOYA,OCER,-0.000242966353849813
RO000000,SOYA,RAPE,-0.00183212543767662
RO000000,SOYA,SUNF,-0.00185400725294796
RO000000,SOYA,SOYA,0.391754093612846
RO000000,SOYA,PULS,-0.00083928682814312
RO000000,SOYA,POTA,-0.0018718672551763
RO000000,SOYA,TEXT,-6.57113199887082e-07
RO000000,SOYA,TOMA,-0.00170458625739745
RO000000,SOYA,OVEG,-0.00196257193870398
RO000000,SOYA,APPL,-0.00129235397068909
RO000000,SOYA,OFRU,-0.00195573486802683
RO000000,SOYA,TAGR,-0.000400830909807169
RO000000,SOYA,TWIN,-0.00105784579772398
RO000000,SOYA,WHEA,-0.00189764116283129
RO000000,SOYA,BEEF,-0.00523474628185175
RO000000,SOYA,PORK,-0.00368867084517816
RO000000,SOYA,SGMT,-0.00540408851383056
RO000000,SOYA,EGGS,-0.00434101482637265
RO000000,SOYA,POUM,-0.00519028960127103
RO000000,SOYA,SUGA,-0.0002762069110693
RO000000,SOYA,OTHO,-0.00035839878511432
RO000000,SOYA,MILK,-0.00440416721461392
RO000000,SOYA,INPE,-0.341844366278563
RO000000,PULS,RYEM,-3.82212077808696e-05
RO000000,PULS,BARL,-0.00158142814894971
RO000000,PULS,OATS,-0.000995411248880409
RO000000,PULS,MAIZ,-0.00164455940735631
RO000000,PULS,OCER,-0.000452333380189213
RO000000,PULS,RAPE,-0.00162939651123115
RO000000,PULS,SUNF,-0.00163391844090626
RO000000,PULS,SOYA,-0.00146519241968663
RO000000,PULS,PULS,0.973789775430475
RO000000,PULS,POTA,-0.00172275346863545
RO000000,PULS,TEXT,-1.14798415996847e-06
RO000000,PULS,TOMA,-0.00169991000437532
RO000000,PULS,OVEG,-0.00168550492994981
RO000000,PULS,APPL,-0.0015558616246357
RO000000,PULS,OFRU,-0.00171337580228695
RO000000,PULS,TAGR,-0.000716382124406608
RO000000,PULS,TWIN,-0.00141939474486331
RO000000,PULS,WHEA,-0.00164447830877522
RO000000,PULS,BEEF,-0.00401464268762181
RO000000,PULS,PORK,-0.00269850560055754
RO000000,PULS,SGMT,-0.00446645275055183
RO000000,PULS,EGGS,-0.00314522145036603
RO000000,PULS,POUM,-0.00394922727280041
RO000000,PULS,SUGA,-0.000511130175430109
RO000000,PULS,OTHO,-0.000649308794014752
RO000000,PULS,MILK,-0.00319269460926405
RO000000,PULS,INPE,-0.929563322332799
RO000000,POTA,RYEM,-9.68512684939023e-06
RO000000,POTA,BARL,-0.00158337444734043
RO000000,POTA,OATS,-0.000300073386975099
RO000000,POTA,MAIZ,-0.00353556621351768
RO000000,POTA,OCER,-0.000109876883013541
RO000000,POTA,RAPE,-0.00296805456731274
RO000000,POTA,SUNF,-0.00315024738978307
RO000000,POTA,SOYA,-0.000845807057169217
RO000000,POTA,PULS,-0.00044589759962477
RO000000,POTA,POTA,0.951930826330775
RO000000,POTA,TEXT,-2.96875849665102e-07
RO000000,POTA,TOMA,-0.00161392622345374
RO000000,POTA,OVEG,-0.00359479001851377
RO000000,POTA,APPL,-0.00086049620981979
RO000000,POTA,OFRU,-0.0030396503756131
RO000000,POTA,TAGR,-0.000186374945332746
RO000000,POTA,TWIN,-0.000618357894082413
RO000000,POTA,WHEA,-0.00353261137050693
RO000000,POTA,BEEF,-0.00608523860212228
RO000000,POTA,PORK,-0.00693610619854979
RO000000,POTA,SGMT,-0.00506053007097396
RO000000,POTA,EGGS,-0.00721600638596775
RO000000,POTA,POUM,-0.00621761882732909
RO000000,POTA,SUGA,-0.000125497399770407
RO000000,POTA,OTHO,-0.000165194837454154
RO000000,POTA,MILK,-0.00720315847380319
RO000000,POTA,INPE,-0.886526388950046
RO000000,TEXT,RYEM,-0.000967238290255937
RO000000,TEXT,BARL,-0.000934270208576269
RO000000,TEXT,OATS,-0.00093528883311947
RO000000,TEXT,MAIZ,-0.000934139993980935
RO000000,TEXT,OCER,-0.000937260547389748
RO000000,TEXT,RAPE,-0.000934150371864863
RO000000,TEXT,SUNF,-0.00093414512812882
RO000000,TEXT,SOYA,-0.000934496985022912
RO000000,TEXT,PULS,-0.000935167387588396
RO000000,TEXT,POTA,-0.000934364492145645
RO000000,TEXT,TEXT,0.980367941527204
RO000000,TEXT,TOMA,-0.000934483554086523
RO000000,TEXT,OVEG,-0.000934194333972779
RO000000,TEXT,APPL,-0.000934749901778402
RO000000,TEXT,OFRU,-0.000934268536838355
RO000000,TEXT,TAGR,-0.00093616654599613
RO000000,TEXT,TWIN,-0.000934935676394247
RO000000,TEXT,WHEA,-0.000934139814593829
RO000000,TEXT,BEEF,-0.000937487398379212
RO000000,TEXT,PORK,-0.000935454755356481
RO000000,TEXT,SGMT,-0.00093850003943214
RO000000,TEXT,EGGS,-0.000936066249818795
RO000000,TEXT,POUM,-0.000937363111948276
RO000000,TEXT,SUGA,-0.0009369340924054
RO000000,TEXT,OTHO,-0.000936374248763308
RO000000,TEXT,MILK,-0.000936134395678448
RO000000,TEXT,INPE,-0.956950166633688
RO000000,TOMA,RYEM,-1.39623373095973e-05
RO000000,TOMA,BARL,-0.00177470256322868
RO000000,TOMA,OATS,-0.000434216798243198
RO000000,TOMA,MAIZ,-0.00282243687568847
RO000000,TOMA,OCER,-0.000160822584893713
RO000000,TOMA,RAPE,-0.00258136904385386
RO000000,TOMA,SUNF,-0.00266229223472981
RO000000,TOMA,SOYA,-0.00110676295167705
RO000000,TOMA,PULS,-0.000632233209099259
RO000000,TOMA,POTA,-0.00231911909111816
RO000000,TOMA,TEXT,-4.26647867753417e-07
RO000000,TOMA,TOMA,0.961069885718159
RO000000,TOMA,OVEG,-0.00289695903079647
RO000000,TOMA,APPL,-0.00113651616286979
RO000000,TOMA,OFRU,-0.00270219541409067
RO000000,TOMA,TAGR,-0.000272314061038663
RO000000,TOMA,TWIN,-0.00085264387710434
RO000000,TOMA,WHEA,-0.00282124813759104
RO000000,TOMA,BEEF,-0.00618744391068176
RO000000,TOMA,PORK,-0.00542592500736849
RO000000,TOMA,SGMT,-0.00568483155676863
RO000000,TOMA,EGGS,-0.0060655491921929
RO000000,TOMA,POUM,-0.00622924000158667
RO000000,TOMA,SUGA,-0.000183717279464784
RO000000,TOMA,OTHO,-0.000241623669024335
RO000000,TOMA,MILK,-0.00611117352884739
RO000000,TOMA,INPE,-0.899750160551024
RO000000,OVEG,RYEM,-3.37596287019437e-06
RO000000,OVEG,BARL,-0.000718366323655177
RO000000,OVEG,OATS,-0.000101120791140299
RO000000,OVEG,MAIZ,-0.00540975657686905
RO000000,OVEG,OCER,-3.72397534011329e-05
RO000000,OVEG,RAPE,-0.00270112655947174
RO000000,OVEG,SUNF,-0.00330314579811563
RO000000,OVEG,SOYA,-0.000310580321076424
RO000000,OVEG,PULS,-0.000152789715061315
RO000000,OVEG,POTA,-0.00125899967948499
RO000000,OVEG,TEXT,-1.03955594233052e-07
RO000000,OVEG,TOMA,-0.000706081890529011
RO000000,OVEG,OVEG,0.894947942890354
RO000000,OVEG,APPL,-0.00031446611723697
RO000000,OVEG,OFRU,-0.00247989283271527
RO000000,OVEG,TAGR,-6.28642278649669e-05
RO000000,OVEG,TWIN,-0.000216797115824699
RO000000,OVEG,WHEA,-0.00538609774264293
RO000000,OVEG,BEEF,-0.00326067317636259
RO000000,OVEG,PORK,-0.00945657748109961
RO000000,OVEG,SGMT,-0.00229850315698884
RO000000,OVEG,EGGS,-0.00659853083020197
RO000000,OVEG,POUM,-0.00342969774892485
RO000000,OVEG,SUGA,-4.24636060943659e-05
RO000000,OVEG,OTHO,-5.57530925207342e-05
RO000000,OVEG,MILK,-0.00633914588044536
RO000000,OVEG,INPE,-0.840303792554162
RO000000,APPL,RYEM,-2.34160865521261e-05
RO000000,APPL,BARL,-0.00176930312257759
RO000000,APPL,OATS,-0.000701599814190518
RO000000,APPL,MAIZ,-0.00208855448257615
RO000000,APPL,OCER,-0.000275740018332947
RO000000,APPL,RAPE,-0.00202580612211217
RO000000,APPL,SUNF,-0.00204679095165332
RO000000,APPL,SOYA,-0.00139721150940223
RO000000,APPL,PULS,-0.000963534758855029
RO000000,APPL,POTA,-0.00205889110538854
RO000000,APPL,TEXT,-7.10621573314131e-07
RO000000,APPL,TOMA,-0.00189243363863501
RO000000,APPL,OVEG,-0.00214835566632561
RO000000,APPL,APPL,0.969234557662175
RO000000,APPL,OFRU,-0.00214074022539583
RO000000,APPL,TAGR,-0.000459309518179161
RO000000,APPL,TWIN,-0.00120782139877378
RO000000,APPL,WHEA,-0.00208826909751977
RO000000,APPL,BEEF,-0.00526878951442206
RO000000,APPL,PORK,-0.00375183286616616
RO000000,APPL,SGMT,-0.00548624565528226
RO000000,APPL,EGGS,-0.00437008463667666
RO000000,APPL,POUM,-0.00522007198170088
RO000000,APPL,SUGA,-0.000314330482962614
RO000000,APPL,OTHO,-0.000409935978686317
RO000000,APPL,MILK,-0.0044308542486512
RO000000,APPL,INPE,-0.916693924159584
RO000000,OFRU,RYEM,-6.14371045445196e-06
RO000000,OFRU,BARL,-0.00120049392273876
RO000000,OFRU,OATS,-0.000187617860956164
RO000000,OFRU,MAIZ,-0.00455423155957301
RO000000,OFRU,OCER,-6.86716880753058e-05
RO000000,OFRU,RAPE,-0.00318577909242844
RO000000,OFRU,SUNF,-0.0035756020345941
RO000000,OFRU,SOYA,-0.000562068334871624
RO000000,OFRU,PULS,-0.000282063904796977
RO000000,OFRU,POTA,-0.00193333234419682
RO000000,OFRU,TEXT,-1.88804851941239e-07
RO000000,OFRU,TOMA,-0.00119608009503423
RO000000,OFRU,OVEG,-0.00450364037869511
RO000000,OFRU,APPL,-0.000569065736270025
RO000000,OFRU,OFRU,0.934431701041981
RO000000,OFRU,TAGR,-0.000116302134962997
RO000000,OFRU,TWIN,-0.000397588336475731
RO000000,OFRU,WHEA,-0.00454572409022363
RO000000,OFRU,BEEF,-0.00506300599463662
RO000000,OFRU,PORK,-0.0087709342496718
RO000000,OFRU,SGMT,-0.00381727961056161
RO000000,OFRU,EGGS,-0.00784507692133488
RO000000,OFRU,POUM,-0.00525903333197908
RO000000,OFRU,SUGA,-7.83783160309449e-05
RO000000,OFRU,OTHO,-0.000103084766663245
RO000000,OFRU,MILK,-0.00770169117523963
RO000000,OFRU,INPE,-0.868908622646664
RO000000,TAGR,RYEM,-7.4496235946758e-05
RO000000,TAGR,BARL,-0.00131406654759911
RO000000,TAGR,OATS,-0.00124177669517216
RO000000,TAGR,MAIZ,-0.00129704977721637
RO000000,TAGR,OCER,-0.00080204692755319
RO000000,TAGR,RAPE,-0.00129638676838447
RO000000,TAGR,SUNF,-0.00129609920521976
RO000000,TAGR,SOYA,-0.00133162917384666
RO000000,TAGR,PULS,-0.00136327220906707
RO000000,TAGR,POTA,-0.00137029277731879
RO000000,TAGR,TEXT,-2.18694318726348e-06
RO000000,TAGR,TOMA,-0.00139333816652499
RO000000,TAGR,OVEG,-0.00131970643022917
RO000000,TAGR,APPL,-0.00141138945772547
RO000000,TAGR,OFRU,-0.00134440662347065
RO000000,TAGR,TAGR,0.977191105659572
RO000000,TAGR,TWIN,-0.00139964771434318
RO000000,TAGR,WHEA,-0.00129703998064185
RO000000,TAGR,BEEF,-0.00266511446505573
RO000000,TAGR,PORK,-0.00185707481572733
RO000000,TAGR,SGMT,-0.00302738807524735
RO000000,TAGR,EGGS,-0.00210943219126799
RO000000,TAGR,POUM,-0.00261850238777709
RO000000,TAGR,SUGA,-0.000876474428710401
RO000000,TAGR,OTHO,-0.00102473044881613
RO000000,TAGR,MILK,-0.00213716349384859
RO000000,TAGR,INPE,-0.941320393719675
RO000000,TWIN,RYEM,-3.00013827374872e-05
RO000000,TWIN,BARL,-0.0016843435157217
RO000000,TWIN,OATS,-0.000851979148662584
RO000000,TWIN,MAIZ,-0.00183851789031747
RO000000,TWIN,OCER,-0.000355544783518326
RO000000,TWIN,RAPE,-0.00180718302306132
RO000000,TWIN,SUNF,-0.00181729085868927
RO000000,TWIN,SOYA,-0.00145818757625789
RO000000,TWIN,PULS,-0.00112075314363384
RO000000,TWIN,POTA,-0.00188640387881873
RO000000,TWIN,TEXT,-9.0622293173725e-07
RO000000,TWIN,TOMA,-0.00181018547644322
RO000000,TWIN,OVEG,-0.00188840951112544
RO000000,TWIN,APPL,-0.00153997288929582
RO000000,TWIN,OFRU,-0.00190697730104271
RO000000,TWIN,TAGR,-0.000580747930727508
RO000000,TWIN,TWIN,0.971828458867115
RO000000,TWIN,WHEA,-0.00183836852518222
RO000000,TWIN,BEEF,-0.00463100076462445
RO000000,TWIN,PORK,-0.00316164643593537
RO000000,TWIN,SGMT,-0.00502040251161953
RO000000,TWIN,EGGS,-0.00369550063987722
RO000000,TWIN,POUM,-0.00456754578011558
RO000000,TWIN,SUGA,-0.00040400246682168
RO000000,TWIN,OTHO,-0.000521549537981984
RO000000,TWIN,MILK,-0.00375064681578855
RO000000,TWIN,INPE,-0.923660390856183
RO000000,WHEA,RYEM,-2.9460045942247e-06
RO000000,WHEA,BARL,-0.000608629588301304
RO000000,WHEA,OATS,-8.62932399789045e-05
RO000000,WHEA,MAIZ,-0.0051798617709596
RO000000,WHEA,OCER,-3.21299912288535e-05
RO000000,WHEA,RAPE,-0.00239933934807971
RO000000,WHEA,SUNF,-0.00298190553702527
RO000000,WHEA,SOYA,-0.000262464650129494
RO000000,WHEA,PULS,-0.000130286860846161
RO000000,WHEA,POTA,-0.0010813252191482
RO000000,WHEA,TEXT,-9.08512477414697e-08
RO000000,WHEA,TOMA,-0.000600983269375646
RO000000,WHEA,OVEG,-0.00470741630657219
RO000000,WHEA,APPL,-0.000267154513311932
RO000000,WHEA,OFRU,-0.00218766419161687
RO000000,WHEA,TAGR,-5.39992829751043e-05
RO000000,WHEA,TWIN,-0.000184458330659304
RO000000,WHEA,WHEA,0.365197799086423
RO000000,WHEA,BEEF,-0.00287021581826687
RO000000,WHEA,PORK,-0.009018684562653
RO000000,WHEA,SGMT,-0.0020110093558308
RO000000,WHEA,EGGS,-0.00601060317400145
RO000000,WHEA,POUM,-0.00302288335652342
RO000000,WHEA,SUGA,-3.65975422973644e-05
RO000000,WHEA,OTHO,-4.79406342395483e-05
RO000000,WHEA,MILK,-0.00575518849567942
RO000000,WHEA,INPE,-0.315657727190881
RO000000,BEEF,RYEM,-1.2318827453486e-05
RO000000,BEEF,BARL,-0.0053758242585035
RO000000,BEEF,OATS,-0.000799702680259624
RO000000,BEEF,MAIZ,-0.0109686833615769
RO000000,BEEF,OCER,-0.000219797414741366
RO000000,BEEF,RAPE,-0.00955298451346959
RO000000,BEEF,SUNF,-0.0100260594820728
RO000000,BEEF,SOYA,-0.00276505588837495
RO000000,BEEF,PULS,-0.00121470527944708
RO000000,BEEF,POTA,-0.00711360311295239
RO000000,BEEF,TEXT,-3.4820580107884e-07
RO000000,BEEF,TOMA,-0.00503366051022046
RO000000,BEEF,OVEG,-0.0108834653238472
RO000000,BEEF,APPL,-0.00257417728021051
RO000000,BEEF,OFRU,-0.00930545424043983
RO000000,BEEF,TAGR,-0.000423742521355671
RO000000,BEEF,TWIN,-0.00177456577340399
RO000000,BEEF,WHEA,-0.0109614019548633
RO000000,BEEF,BEEF,0.782079922346229
RO000000,BEEF,PORK,-0.013710553775614
RO000000,BEEF,SGMT,-0.008341846307513
RO000000,BEEF,EGGS,-0.0132553600432734
RO000000,BEEF,POUM,-0.0106373772809511
RO000000,BEEF,SUGA,-0.000259401167003807
RO000000,BEEF,OTHO,-0.000365026417526287
RO000000,BEEF,MILK,-0.0131558313925922
RO000000,BEEF,INPE,-0.633348975332761
RO000000,PORK,RYEM,-3.91650798395707e-06
RO000000,PORK,BARL,-0.00163037667656156
RO000000,PORK,OATS,-0.000177715112310398
RO000000,PORK,MAIZ,-0.0116031747665909
RO000000,PORK,OCER,-5.4249262096741e-05
RO000000,PORK,RAPE,-0.00615590317790043
RO000000,PORK,SUNF,-0.00743420034983298
RO000000,PORK,SOYA,-0.000653842423045525
RO000000,PORK,PULS,-0.00027399476181915
RO000000,PORK,POTA,-0.00272096320497206
RO000000,PORK,TEXT,-1.16597238850023e-07
RO000000,PORK,TOMA,-0.00148129429114266
RO000000,PORK,OVEG,-0.0105922647623894
RO000000,PORK,APPL,-0.00061512871766199
RO000000,PORK,OFRU,-0.00540965921210072
RO000000,PORK,TAGR,-9.90855891258266e-05
RO000000,PORK,TWIN,-0.00040656076529713
RO000000,PORK,WHEA,-0.0115581855678166
RO000000,PORK,BEEF,-0.00460097540775503
RO000000,PORK,PORK,0.693531722919123
RO000000,PORK,SGMT,-0.00313590316300521
RO000000,PORK,EGGS,-0.00989367554410548
RO000000,PORK,POUM,-0.00486255784850734
RO000000,PORK,SUGA,-6.30723169957217e-05
RO000000,PORK,OTHO,-8.6287715352989e-05
RO000000,PORK,MILK,-0.00947562528320665
RO000000,PORK,INPE,-0.600542993894308
RO000000,SGMT,RYEM,-1.70143120040599e-05
RO000000,SGMT,BARL,-0.00651500249227015
RO000000,SGMT,OATS,-0.00122102642290028
RO000000,SGMT,MAIZ,-0.0103408633404127
RO000000,SGMT,OCER,-0.000332929419362577
RO000000,SGMT,RAPE,-0.00954277541517978
RO000000,SGMT,SUNF,-0.00981930048332102
RO000000,SGMT,SOYA,-0.0038420413041646
RO000000,SGMT,PULS,-0.0018189387033206
RO000000,SGMT,POTA,-0.00796231451387653
RO000000,SGMT,TEXT,-4.69176398975217e-07
RO000000,SGMT,TOMA,-0.00622474473478644
RO000000,SGMT,OVEG,-0.010326100097826
RO000000,SGMT,APPL,-0.00360773103780269
RO000000,SGMT,OFRU,-0.0094430960648379
RO000000,SGMT,TAGR,-0.000647866575941519
RO000000,SGMT,TWIN,-0.00258932810547463
RO000000,SGMT,WHEA,-0.0103370576914606
RO000000,SGMT,BEEF,-0.0112277693648
RO000000,SGMT,PORK,-0.0125776361358447
RO000000,SGMT,SGMT,0.795493521462442
RO000000,SGMT,EGGS,-0.0126606019171724
RO000000,SGMT,POUM,-0.0114039077057503
RO000000,SGMT,SUGA,-0.000394256665149103
RO000000,SGMT,OTHO,-0.000557506675384469
RO000000,SGMT,MILK,-0.0126361146329117
RO000000,SGMT,INPE,-0.639447128474088
RO000000,EGGS,RYEM,-6.22269073781957e-06
RO000000,EGGS,BARL,-0.00284365257874542
RO000000,EGGS,OATS,-0.000323696809110052
RO000000,EGGS,MAIZ,-0.0120617036501472
RO000000,EGGS,OCER,-9.41176790922193e-05
RO000000,EGGS,RAPE,-0.00823353912709558
RO000000,EGGS,SUNF,-0.0093166052820758
RO000000,EGGS,SOYA,-0.00120247039166202
RO000000,EGGS,PULS,-0.000499056935552519
RO000000,EGGS,POTA,-0.00442368071902371
RO000000,EGGS,TEXT,-1.82327423966131e-07
RO000000,EGGS,TOMA,-0.00258772202066167
RO000000,EGGS,OVEG,-0.0115500010296792
RO000000,EGGS,APPL,-0.00111967581529959
RO000000,EGGS,OFRU,-0.00756138215698156
RO000000,EGGS,TAGR,-0.000175884105731154
RO000000,EGGS,TWIN,-0.000742617835833982
RO000000,EGGS,WHEA,-0.0120377259529884
RO000000,EGGS,BEEF,-0.00695130547926287
RO000000,EGGS,PORK,-0.0154610004963439
RO000000,EGGS,SGMT,-0.00493284989637271
RO000000,EGGS,EGGS,0.737880411326234
RO000000,EGGS,POUM,-0.00728777534073649
RO000000,EGGS,SUGA,-0.000110086365191957
RO000000,EGGS,OTHO,-0.000152415076073979
RO000000,EGGS,MILK,-0.0121205010766502
RO000000,EGGS,INPE,-0.61608454048776
RO000000,POUM,RYEM,-1.17586691727921e-05
RO000000,POUM,BARL,-0.00519709203197006
RO000000,POUM,OATS,-0.000751841781011846
RO000000,POUM,MAIZ,-0.0110626731742832
RO000000,POUM,OCER,-0.000207166543252741
RO000000,POUM,RAPE,-0.00953033712297243
RO000000,POUM,SUNF,-0.0100388426899654
RO000000,POUM,SOYA,-0.00262535779280969
RO000000,POUM,PULS,-0.00114426016689572
RO000000,POUM,POTA,-0.00696024849217136
RO000000,POUM,TEXT,-3.33401119375234e-07
RO000000,POUM,TOMA,-0.00485284412472327
RO000000,POUM,OVEG,-0.0109623687551014
RO000000,POUM,APPL,-0.00244226466993031
RO000000,POUM,OFRU,-0.00925600735518949
RO000000,POUM,TAGR,-0.000398683062492803
RO000000,POUM,TWIN,-0.001676057016821
RO000000,POUM,WHEA,-0.0110550718856991
RO000000,POUM,BEEF,-0.0101864578919383
RO000000,POUM,PORK,-0.0138758148738228
RO000000,POUM,SGMT,-0.00811355204396552
RO000000,POUM,EGGS,-0.0133078765033024
RO000000,POUM,POUM,0.779792729532783
RO000000,POUM,SUGA,-0.000244356459555286
RO000000,POUM,OTHO,-0.000343536354692118
RO000000,POUM,MILK,-0.0131941319685016
RO000000,POUM,INPE,-0.632353794701423
RO000000,SUGA,RYEM,-0.000103068666729925
RO000000,SUGA,BARL,-0.001217970389168
RO000000,SUGA,OATS,-0.00125835357390234
RO000000,SUGA,MAIZ,-0.0011962934714652
RO000000,SUGA,OCER,-0.000975530591478192
RO000000,SUGA,RAPE,-0.00119705997755844
RO000000,SUGA,SUNF,-0.00119638241509996
RO000000,SUGA,SOYA,-0.00124874572539035
RO000000,SUGA,PULS,-0.00132369137410131
RO000000,SUGA,POTA,-0.00125567701293193
RO000000,SUGA,TEXT,-2.97859051549796e-06
RO000000,SUGA,TOMA,-0.00127924535610394
RO000000,SUGA,OVEG,-0.00121313182612827
RO000000,SUGA,APPL,-0.00131445372192572
RO000000,SUGA,OFRU,-0.00123298065126429
RO000000,SUGA,TAGR,-0.00119276977855713
RO000000,SUGA,TWIN,-0.00132505059643443
RO000000,SUGA,WHEA,-0.00119628503039318
RO000000,SUGA,BEEF,-0.00222025635801839
RO000000,SUGA,PORK,-0.00160870001805217
RO000000,SUGA,SGMT,-0.00250714205552201
RO000000,SUGA,EGGS,-0.00179675922645333
RO000000,SUGA,POUM,-0.00218406917510514
RO000000,SUGA,SUGA,0.97813681623745
RO000000,SUGA,OTHO,-0.00115277038345316
RO000000,SUGA,MILK,-0.00181754874153793
RO000000,SUGA,INPE,-0.945119901530159
RO000000,OTHO,RYEM,-8.21007659352586e-05
RO000000,OTHO,BARL,-0.00128270119523357
RO000000,OTHO,OATS,-0.00125290232922143
RO000000,OTHO,MAIZ,-0.00126326366942341
RO000000,OTHO,OCER,-0.000856441443215766
RO000000,OTHO,RAPE,-0.00126320286722813
RO000000,OTHO,SUNF,-0.00126273627711842
RO000000,OTHO,SOYA,-0.00130620126002949
RO000000,OTHO,PULS,-0.00135553457230596
RO000000,OTHO,POTA,-0.00133242810037053
RO000000,OTHO,TEXT,-2.39969097340855e-06
RO000000,OTHO,TOMA,-0.00135627393065215
RO000000,OTHO,OVEG,-0.00128399751066294
RO000000,OTHO,APPL,-0.00138190737036974
RO000000,OTHO,OFRU,-0.00130725081487676
RO000000,OTHO,TAGR,-0.00112416772825188
RO000000,OTHO,TWIN,-0.00137894868806073
RO000000,OTHO,WHEA,-0.00126325381402084
RO000000,OTHO,BEEF,-0.00251860226118533
RO000000,OTHO,PORK,-0.0017741459639981
RO000000,OTHO,SGMT,-0.00285794630905714
RO000000,OTHO,EGGS,-0.00200534165128369
RO000000,OTHO,POUM,-0.00247525168221008
RO000000,OTHO,SUGA,-0.000929280675769056
RO000000,OTHO,OTHO,0.977511366883243
RO000000,OTHO,MILK,-0.00203080976332745
RO000000,OTHO,INPE,-0.942564276548462
RO000000,MILK,RYEM,-6.49613198787414e-06
RO000000,MILK,BARL,-0.00298288779986882
RO000000,MILK,OATS,-0.000342487906991279
RO000000,MILK,MAIZ,-0.0120334838859377
RO000000,MILK,OCER,-9.9151688021775e-05
RO000000,MILK,RAPE,-0.0083860393497229
RO000000,MILK,SUNF,-0.00943319466859128
RO000000,MILK,SOYA,-0.00127124300226484
RO000000,MILK,PULS,-0.000527883270628531
RO000000,MILK,POTA,-0.00460141589136164
RO000000,MILK,TEXT,-1.90005102927837e-07
RO000000,MILK,TOMA,-0.00271677555796795
RO000000,MILK,OVEG,-0.0115623782346446
RO000000,MILK,APPL,-0.0011829641053683
RO000000,MILK,OFRU,-0.00773520334996104
RO000000,MILK,TAGR,-0.000185686540921921
RO000000,MILK,TWIN,-0.000785380144162524
RO000000,MILK,WHEA,-0.0120106801402752
RO000000,MILK,BEEF,-0.00718910452084398
RO000000,MILK,PORK,-0.015430125611431
RO000000,MILK,SGMT,-0.00513025269338753
